Gene,Log2FC,p-value,adj_p-value,Significant,-log10(p-value)
LOC121914400,0.20262916651501772,0.4898218502643067,,False,0.3099618455127382
LOC121914401,0.0,,,False,
CPNE7,0.0,1.0,,False,-0.0
RPL13,-0.06743529113701108,0.801461148683593,,False,0.09611752548860865
LOC121914989,0.6780719051126379,0.2196668686680343,,False,0.6582354407567347
LOC121914988,-0.16992500144231243,0.6884692057553528,,False,0.16211548034477
SPG7,0.26490116698390764,0.24299783181599605,,False,0.6143976014409864
ANKRD11,0.026138553462356384,0.895791996137135,,False,0.04779282227646742
SLC22A31,1.1533507769067972,0.11737692205453486,,False,0.9304172830679505
CDH15,0.8479969065549497,0.14203852156865251,,False,0.8475938567725457
ACSF3,-0.09533406950599588,0.7093065258676339,,False,0.14916604447225662
CBFA2T3,0.2508809782961432,0.5776909162842245,,False,0.238304461329372
PABPN1L,1.3923174227787605,0.1632365333829155,,False,0.7871826368138419
TRAPPC2L,0.11173157695792835,0.594315268433711,,False,0.22598311222651293
GALNS,0.8284598260121374,0.05131335690120916,,False,1.289769573027654
APRT,-1.0809199953835673,0.006012746223477458,,False,2.220927125785169
CDT1,0.6896598793878495,0.06369594607519607,,False,1.1958882074322752
LOC121914962,0.0,,,False,
LOC121914958,-0.3325753390868713,0.48875830750946325,,False,0.31090584775493924
VPS9D1,0.1838169926736617,0.6075911628474906,,False,0.21638855139002963
ZNF276,0.31259023030802613,0.29876849984110476,,False,0.5246651935579244
FANCA,-1.5657901914463102,0.0243424698534764,,False,1.6136353591660446
SPIRE2,-0.7725895038969273,0.22942408148440796,,False,0.6393609983489201
TCF25,1.0005841580194357,0.02940656121861436,,False,1.5315557585972472
TUBB3,-0.90870416598045,0.24353405896006158,,False,0.6134402928311126
DEF8,-0.056583528366367375,0.8296544299878124,,False,0.08110276352845837
LOC121937538,-0.1569406195536036,0.6134115892237976,,False,0.21224802312301677
DBNDD1,0.2410080995037951,0.6819494297164008,,False,0.16624782946289235
LOC121937479,-1.2317061724760778,0.004875043605363377,,False,2.3120214953533416
LOC121914786,0.0885366746016567,0.8934113216576689,,False,0.0489485482797871
LOC121914482,0.10278396384307698,0.6112911557324996,,False,0.2137518876133901
TANGO6,0.15126844349746715,0.6819353033984227,,False,0.16625682579784468
HAS3,1.2097509819355006,0.05277011501571442,,False,1.2776119592502846
CHTF8,2.0274807364221066,0.046057256011261406,,False,1.336701939899062
UTP4,0.27081556980540533,0.21862223254489718,,False,0.6603056750459699
SNTB2,-0.4347198651405435,0.21566676414654004,,False,0.6662167777528406
VPS4A,-0.3321137589629899,0.30347141930919724,,False,0.5178822041629669
COG8,-0.8849234755533075,0.029927779414957875,,False,1.5239255057995476
NIP7,-0.20818679500928816,0.4578005965133375,,False,0.33932364577619395
TMED6,1.0519061492916517,0.004950209455963418,,False,2.305376424572574
LOC121937464,-0.20613266766712712,0.40341234517039704,,False,0.39425081569849946
LOC121914887,-0.736965594166206,0.10193947882985828,,False,0.9916575910915846
NFAT5,-0.04990329387564607,0.833560643327723,,False,0.0790627988299385
NQO1,-2.3757471166243933,0.007661082754865315,,False,2.115709846394531
NOB1,0.5005205485333306,0.1334264101476952,,False,0.8747581985590278
WWP2,-0.27210706911810156,0.2102565345141127,,False,0.6772504979827431
PSMD7,0.04742760211154007,0.780709303403434,,False,0.10751064528921243
LOC121914739,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121914899,0.41503749927884376,0.36321746764912255,,False,0.43983327380401
LOC121914900,0.0,,,False,
LOC121914848,0.0,,,False,
LOC121914199,1.0,0.17468781426411925,,False,0.7577373891351638
ZFHX3,0.13717687170592185,0.4842721354715185,,False,0.31491051909945517
PMFBP1,-0.23029761942179405,0.5535559772555081,,False,0.25683845539238315
DHX38,-0.013824291940524702,0.9684339870186888,,False,0.013929977475179309
DHODH,-0.6134510576808516,0.11930430140763557,,False,0.9233438979564459
LOC121914246,-1.0,0.16655604991280507,,False,0.7784395875538457
LOC121914405,-0.09090849619821029,0.860199004241047,,False,0.06540106451718491
IST1,-0.0672471230909899,0.847026985461439,,False,0.07210275324626544
ZNF821,-0.2437106620716314,0.4110655327198285,,False,0.3860889366887091
ATXN1L,0.32088606158753663,0.1940492351062688,,False,0.7120880648012217
AP1G1,-0.1824852117221738,0.48374657548284494,,False,0.31538209640025255
LOC121914990,-0.13750352374993524,0.7816147955561679,,False,0.10700722824580441
LOC121914767,1.9808911770522957,0.012186476696077274,,False,1.914121837665124
TAT,-0.28985944835594957,0.565666496719336,,False,0.24743954288024064
LOC121914761,-0.12832409697553926,0.8655699592631448,,False,0.062697824733629
LOC121914406,0.41503749927884376,0.36321746764912255,,False,0.43983327380401
KARS1,0.40308529597106,0.25187410234524477,,False,0.5988164842952681
ADAT1,-0.5252204170292663,0.056109821461283044,,False,1.250961113198217
GABARAPL2,-0.3607933064258848,0.09893655531975092,,False,1.004643214566815
TMEM231,0.3919202596541904,0.377180734078273,,False,0.4234504985889544
LOC121914762,-2.987927167699425,0.08944681293150133,,False,1.0484351291147294
LOC121914766,0.5661847075913915,0.04448078729946227,,False,1.3518275344478943
SLX4,-0.2672510022670478,0.45866470914407775,,False,0.33850467432977616
TRAP1,0.677920607850595,0.05522830585968905,,False,1.25783827864982
FAM234A,-0.5281934047886585,0.035985232212298615,,False,1.44387569047004
RGS11,1.8744691179161412,0.1722379664867415,,False,0.7638711106160625
LOC121914407,0.0,,,False,
PDIA2,1.0995356735509145,0.12135941129902017,,False,0.9159265389303498
AXIN1,0.3729094678091176,0.23919484871300534,,False,0.6212481775247897
MRPL28,-0.11955676499018075,0.7446097568148387,,False,0.1280712774070654
PGAP6,-0.15745690803310097,0.6011611548206668,,False,0.22100908994819146
LOC121914586,0.4617857584703229,0.2826992115104224,,False,0.5486754028198195
LOC121914806,1.5497165101787083,0.08474201431693558,,False,1.0719012170363182
LOC121914803,-0.5852361789996756,0.15360110632136684,,False,0.8136056562606623
VASN,-0.4004343286328469,0.3114538321947239,,False,0.5066063211045515
PAM16,0.36661330380173673,0.22067513288227214,,False,0.6562466032247288
GLIS2,1.3753106714939607,0.012387401409176001,,False,1.907019789025031
TFAP4,0.35260829500542457,0.42057708442437947,,False,0.3761543939872206
SRL,1.2334901302197787,0.23788072116872833,,False,0.623640753546207
LOC121914947,0.0,,,False,
ADCY9,-0.19060488406253384,0.5384637104032846,,False,0.26884356052324154
LOC121914563,-0.985042455285436,0.30015692271443994,,False,0.5226516357763386
LOC121914562,0.8135868757691185,0.20826507398836683,,False,0.6813835550446016
LOC121914469,-1.777081105263961,0.0023207989940337826,,False,2.634362472453269
GTF3C1,0.11012421123351324,0.7219714437960898,,False,0.14147997978083718
POLR3K,0.506157767226556,0.2540785321822818,,False,0.595032028175293
SNRNP25,0.46960526292962257,0.2855584212665319,,False,0.5443050277399487
RHBDF1,0.22581865165537351,0.4000279053271618,,False,0.3979097119048216
LOC121914475,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
MPG,0.6665221303607742,0.15449447531837934,,False,0.8110870462174085
NPRL3,0.27605777050817615,0.3231615538073286,,False,0.49058031238537997
LOC121914145,-0.2386359982898405,0.7693200884024008,,False,0.1138929271639578
DNAJA3,0.1436485422778606,0.6882392607441163,,False,0.1622605565942155
HMOX2,0.0589523936594194,0.7591946079229619,,False,0.11964688508763888
CDIP1,0.8201178739795134,0.04830296390795457,,False,1.3160262197789918
C8H16orf96,-0.7323042167963432,0.1615238316495644,,False,0.7917633916589881
MGRN1,0.580677689015241,0.10163241661970115,,False,0.9929677476268378
LOC121914417,-2.7842713089445628,0.03938626853741209,,False,1.4046551623839203
NAA60,-0.030950090475709402,0.9139220042941014,,False,0.039090866137107154
C8H7orf26,0.06404658883228986,0.8517148683469603,,False,0.06970577122967388
LOC121914644,1.1783372412585118,0.35458539393883853,,False,0.45027915779999117
LOC121937468,0.6282179309141815,0.417618001445662,,False,0.37922078931609415
ECI1,-1.3365311322763418,0.04001318582362527,,False,1.397796869002427
PARN,0.04907271824253989,0.8482269911502489,,False,0.07148791211551139
TRNAT-CGU_1,0.0,,,False,
LOC121914418,0.0,,,False,
CLCN7,-0.716422570720642,0.12358548756796162,,False,0.9080325247099424
PTX4,-0.48542682717024166,0.6504465496700613,,False,0.18678838570822395
BFAR,0.03944392741983194,0.8756827560622433,,False,0.057653202331548595
PLA2G10,1.0,0.0755868184216124,,False,1.1215539344709007
LOC121914721,-1.7369655941662063,0.2874513073632161,,False,0.5414357117898295
ZC3H7A,-0.046744104171542844,0.8395482469152781,,False,0.0759543408993791
TXNDC11,1.1001222392758194,0.01944994899915228,,False,1.711081533125717
SNN,-1.0845062959689713,0.06933085249526987,,False,1.1590734596639813
ABCC1,-0.9632971170375582,0.013283307794452437,,False,1.8766937639741594
LITAF,-0.16431635488390217,0.7473560330898126,,False,0.1264724552529539
CEP20,2.9183862344463485,0.0022795529428561593,,False,2.642150316809999
MYH11,-0.1258180794709105,0.7819154084298896,,False,0.10684022857605414
NDE1,-1.046607030805193,0.16467490529169507,,False,0.7833725776590678
SOCS1,-0.5016179042420292,0.48743253256281316,,False,0.3120854881980585
CLEC16A,-0.2604802091662375,0.2812227631049647,,False,0.5509495289908768
DEXI,0.765534746362977,0.32748797910626504,,False,0.4848046367519851
CIITA,-1.1859214016789856,0.052092032237259805,,False,1.2832286993495712
TVP23A,-1.795180208111502,0.04270811429639385,,False,1.3694896036785393
NUBP1,0.4151007517961567,0.20997963856286395,,False,0.6778228161637851
TEKT5,-2.9175378398080274,0.011582298170824252,,False,1.9362052589263197
EMP2,-0.8479969065549504,0.2880301032175116,,False,0.5405621199559156
ATF7IP2,-0.19016408843864063,0.5146606924269101,,False,0.28847900003034443
GRIN2A,3.5235619560570126,0.00183481521716989,,False,2.7364076666730894
LOC121914829,0.0,,,False,
CACNA1H,-1.1243281350022016,0.02270208344565287,,False,1.6439342843298053
B9D1,-0.15219883254593913,0.7336535266386872,,False,0.1345089904844617
EPN2,0.27769895866601946,0.25541668274242335,,False,0.5927507398589833
LOC121914188,-1.736965594166206,0.09897355898088452,,False,1.0044808126998401
SLC5A10,0.22948184612276723,0.5724572578355394,,False,0.2422569341044732
FAM83G,1.7485496090670916,0.0009880537955784484,,False,3.0052194091706257
PRPSAP2,-0.2950701877503441,0.09270961527188493,,False,1.0328752211633034
LOC121914186,-1.854149133536545,0.011789151178892999,,False,1.9285174630638242
SHMT1,-0.3983699838288981,0.2338552245122606,,False,0.6310529231619348
SMCR8,-0.3720921918960123,0.2858213718771296,,False,0.5439053005930392
TOP3A,0.6707603734763854,0.0522482750205096,,False,1.2819280432349092
MIEF2,-0.20516102933422253,0.4131987476634119,,False,0.38384100342466754
FLII,0.615781191120913,0.08750284003278855,,False,1.0579778510856617
LLGL1,-0.19018384042611203,0.602217887532392,,False,0.22024634888762468
ALKBH5,0.17562404816899146,0.44383571078023587,,False,0.3527777576000413
MYO15A,-2.857980995127572,0.012439693645875044,,False,1.9051903149461855
DRG2,-0.07366930472615074,0.7953198897105531,,False,0.0994581563834976
GID4,0.11431576466878113,0.6654940757306345,,False,0.1768558062883995
ATPAF2,0.8686021108841455,0.011704636506030446,,False,1.9316420690136127
DRC3,-0.32011224185860243,0.4572791473697193,,False,0.3398186026620665
TOM1L2,-0.2417181745967012,0.4504748849947757,,False,0.34632941692072267
SREBF1,-0.2093732981959633,0.5877919018197858,,False,0.230776401623746
RAI1,-0.4191344803334127,0.06157529051819525,,False,1.2105935304405206
PEMT,-1.9887390388749813,0.001277105661690068,,False,2.89377316977605
RASD1,-2.1976167353113603,0.1458271513014141,,False,0.836161607961952
MED9,-0.2730184944064158,0.47202632851017123,,False,0.3260337767731403
NT5M,-0.35175459967257616,0.3031507812383293,,False,0.5183413082238085
COPS3,-0.5108128882312375,0.032251052166151574,,False,1.4914561122690306
FLCN,-0.6427809489496905,0.07768942354571812,,False,1.10963810099804
PLD6,0.0,1.0,,False,-0.0
LOC121914793,-0.2666718117743496,0.21318989980061345,,False,0.6712333745271057
LOC121914525,-0.30012192360262624,0.17815477436222057,,False,0.7492025345176627
C8H7orf50,0.841140608771271,0.03745780991431113,,False,1.4264576185767652
GPR146,0.17200599559025243,0.6264191999759147,,False,0.20313493946256042
LOC121937448,0.282995147564681,0.41989055216884663,,False,0.3768638971817729
GPER1,-0.30812229536233193,0.6064171859075388,,False,0.21722849926411625
ZFAND2A,-2.189602486218779,0.1444632418894347,,False,0.8402426433944961
LOC121937483,0.22239242133644802,0.36321746764912255,,False,0.43983327380401
LOC121914420,0.13482400889660973,0.8026989631506523,,False,0.09544729800272282
LOC121914363,0.983994141979716,0.009272986939920095,,False,2.032780351877189
UNCX,-1.2223924213364477,0.23538747727818993,,False,0.6282166455437507
MICALL2,-1.4530620937615701,0.020023433998117186,,False,1.6984614394170423
INTS1,0.10959615182185978,0.7087704394941439,,False,0.14949440375120698
LOC121914361,-0.40794539366312854,0.2098983390953013,,False,0.6779909979330806
MAFK,-0.009102207107252624,0.9707905443880549,,False,0.01287446239787965
LOC121914423,0.6044910423304337,0.016836590099953173,,False,1.7737458612168227
PSMG3,-0.9672844248566212,0.04673575411353195,,False,1.3303507452776027
ELFN1,-0.8157087093874846,0.29292936065051894,,False,0.5332370962956909
MAD1L1,-0.358675056659731,0.14862302964246274,,False,0.8279138899583021
MRM2,0.26303440583379434,0.48641366037834377,,False,0.3129942368939788
NUDT1,-0.20013961448932083,0.4422457748676426,,False,0.35433630756562984
SNX8,-0.15318224761031374,0.355580733868607,,False,0.4490617780764676
EIF3B,-0.27799028251235214,0.3937034495749655,,False,0.4048307799651446
CHST12,0.38292916701928803,0.38570333293884274,,False,0.4137466082931649
LOC121937451,0.0,,,False,
LFNG,-0.8350333737045537,0.08452612629280941,,False,1.073009033641244
LOC121914536,0.0,,,False,
TTYH3,-0.626220297858687,0.03546735630004502,,False,1.4501711821819037
LOC121914260,-1.502500340529183,0.1000005465299711,,False,0.9999976264569796
IQCE,-0.30737978631820706,0.2761576267223079,,False,0.5588429582426747
BRAT1,-0.31232381283026456,0.17343418489117055,,False,0.7608652964425276
AMZ1,-1.5563933485243853,0.016975304168630533,,False,1.770182435157958
GNA12,-0.23157459604939667,0.17860369560730172,,False,0.748109559079872
LOC121914261,0.0,,,False,
CARD11,-1.0077046647250354,0.028852424577698873,,False,1.5398176855768333
SDK1,-2.078002512001273,0.011994137581811032,,False,1.921030973784162
LOC121914553,-2.115477217419936,0.07664783821157363,,False,1.1155000895509533
LOC121937546,-4.796655033400396,0.24268372010259323,,False,0.614959356369965
LOC121937545,-4.379898163524692,0.006626273320411846,,False,2.17873065431302
LOC121914161,-1.3638336192879201,0.07040367431718192,,False,1.1524046747494219
LOC121914620,1.3675943402487558,0.4107755828221924,,False,0.3863953794874813
LOC121914964,0.10691520391651199,0.8661122330788539,,False,0.06242582732604161
FOXK1,0.4837302147606959,0.12274447670034778,,False,0.9109980413029954
AP5Z1,-0.14189450658548886,0.5786224472685063,,False,0.23760472219901752
RADIL,-2.853610513018477,0.13112405597945737,,False,0.8823176254667425
MMD2,2.5443205162238103,0.11636997051114299,,False,0.9341590757331254
WIPI2,0.5102475789366423,0.21607809462828492,,False,0.6653892584025669
SLC29A4,-0.5972408304995933,0.297603993990806,,False,0.5263612446432006
TNRC18,0.10960100833318798,0.751647740271818,,False,0.12398564384802743
FBXL18,0.09932144902889473,0.6825210245065025,,False,0.16588396599193383
ACTB,-0.5748327859031761,0.0981035956738407,,False,1.0083150746517537
FSCN1,-0.1364411562196839,0.7373063855099367,,False,0.13235200483320853
RNF216,0.4854771926868686,0.07374561629810812,,False,1.1322637905921815
LOC121914425,3.4195388915137843,0.027921565009298186,,False,1.5540602430741624
SMURF1,-0.3449313551617692,0.22767343505043666,,False,0.6426876399340481
KPNA7,3.747233929620034,0.03893776309931135,,False,1.4096290014942041
LOC121914191,1.9678195942508503,0.00621686197907808,,False,2.2064287743223954
ARPC1A,0.1867855023788465,0.4271150601976774,,False,0.3694551149570783
ARPC1B,-0.6145744196129161,0.02697157861274073,,False,1.5690936340907196
PDAP1,0.07875490936498686,0.6954654303443528,,False,0.15772445270834048
BUD31,-0.019580988453837378,0.9321727401829409,,False,0.030503601426204518
PTCD1,-0.7468305728702909,0.035725663774675155,,False,1.4470196933697255
CPSF4,0.5407421058545605,0.06031395490976387,,False,1.2195821930151605
ATP5MF,0.24964811979806534,0.3222188659989472,,False,0.4918490351167671
LOC121914169,0.0,,,False,
LOC121914165,-2.2016338611696504,0.24005775715744532,,False,0.6196842558008663
MAP2K3,0.4178007543677875,0.43027340899078437,,False,0.36625549260070756
NATD1,-0.29322778263405436,0.35356607185600974,,False,0.45152941648890904
TMEM11,0.35131804130574995,0.25834941849046855,,False,0.5877925116552457
DHRS7B,0.43140657168585506,0.17317809643342208,,False,0.76150703841365
USP22,-0.0880511145684526,0.7011145872163485,,False,0.15421099697074903
TNFRSF13B,-1.6138173633933413,0.06794698553432629,,False,1.1678298059638357
LOC121914222,0.0,,,False,
LOC121914604,0.48766529936624137,0.29493054917126227,,False,0.5302802405056422
ADAP1,0.22434464767072715,0.4640626011643564,,False,0.33342342999167535
GET4,-0.3053801026451044,0.07057895860236249,,False,1.1513247539752574
SUN1,-0.49333698748572097,0.017574164068409576,,False,1.7551253234410553
DNAAF5,0.0674474587477274,0.7781957015584056,,False,0.1089111723945494
PRKAR1B,-0.465547333776386,0.0958511357363403,,False,1.0184027368171835
PDGFA,-0.13906403773755205,0.5250408723468416,,False,0.2798068871773391
LOC121914930,0.8579809951275723,0.27624359783127106,,False,0.558707778315956
FOXL3,0.13750352374993524,0.861928398893504,,False,0.06452880987946054
FAM20C,0.21699969308672173,0.596085066317787,,False,0.22469175838696392
LOC121914896,-0.46566357234881206,0.41681881695579015,,False,0.38005268338511156
LOC121914234,0.11058603252138788,0.5739542401970612,,False,0.2411227313339209
TMEM130,-0.8639384504239715,0.2903061099818777,,False,0.5371438236120404
NPTX2,-4.044394119358453,0.3403854717148818,,False,0.46802898468823756
BAIAP2L1,0.221747410800873,0.3319414365646598,,False,0.47893853081488
BRI3,-0.8789161515355541,0.0070379533098850105,,False,2.152553618621395
TECPR1,-0.33118786339640494,0.26427745867593133,,False,0.5779398780720075
BHLHA15,0.6338721012021029,0.5210461881325956,,False,0.28312377696532504
LMTK2,-0.5277084142740822,0.014485465835262158,,False,1.8390675338443563
LOC121914650,-1.3219280948873624,0.017224549680341372,,False,1.7638521234928664
LOC121937480,-2.1793820667972907,0.028199611559281076,,False,1.5497568739083925
LOC121914725,0.0,,,False,
LOC121914724,0.0,,,False,
CCZ1,-0.758536333564825,0.0024089899696075902,,False,2.6181650082844063
LOC121914838,-0.33703498727757086,0.6278524428520618,,False,0.20214241165278954
PMS2,-0.7364838125484745,0.07043963148983615,,False,1.1521829247426556
AIMP2,-0.3112282062301528,0.08311361735156857,,False,1.0803278154920948
EIF2AK1,0.5013729978497796,0.07648412991578489,,False,1.1164286694870464
ANKRD61,-0.7412657315998317,0.12238357636027475,,False,0.9122768597613813
LOC121914253,-0.5208321633014406,0.42190490718034046,,False,0.37478542330513076
USP42,-0.4503580350118348,0.1559917766999566,,False,0.8068982954145376
CYTH3,0.9795520114465823,0.022027014400219574,,False,1.6570443642827384
LOC121914528,-0.24643789530309856,0.249065839259444,,False,0.6036858342398148
RAC1,-0.21381597975241462,0.272895155151315,,False,0.5640041745159845
DAGLB,0.031158527834000083,0.9218371024044966,,False,0.03534581623182202
KDELR2,0.17881399676886467,0.499959505468513,,False,0.30106517019152057
OTOA,-0.9455522159776235,0.14684971448085063,,False,0.8331268935369017
METTL9,-0.16093196533154774,0.403617045408059,,False,0.39403050108144777
IGSF6,-1.8597514962374522,0.007110271725533354,,False,2.1481138019924853
LOC121937471,-0.1161496457895499,0.724827443989397,,False,0.13976537141910939
CDR2,-0.08004675620203638,0.8565485239617809,,False,0.06724802897177831
POLR3E,-0.15317847880957025,0.440749481191945,,False,0.3558081902381879
EEF2K,-0.0032461159320380517,0.9907504347946371,,False,0.004035728401927969
TRNAL-UAG_2,0.0,,,False,
SDR42E2,-4.285402218862248,0.08402458920192321,,False,1.0755936021286312
LOC121914142,-4.1015380264620624,0.06724884532141381,,False,1.1723151682005508
LOC121914140,-1.5885861230051583,0.003694130187721331,,False,2.432487803315731
PDZD9,-1.7813597135246595,0.007013906397537027,,False,2.154040034192242
LOC121914437,0.21896640443101312,0.3794260064104515,,False,0.4208729052515849
CRYM,1.337955332382431,0.01366343025310542,,False,1.8644402557806001
ANKS4B,-1.1741473392838726,0.0685654554380795,,False,1.1638946348947188
ZP2,-0.44745897697122117,0.6350463657026644,,False,0.19719456504864585
LOC121914916,0.736965594166206,0.36321746764912255,,False,0.43983327380401
LOC121914439,0.0,,,False,
LDAF1,-0.8337147601031267,0.0010559785565642816,,False,2.97634490079876
DNAH3,-3.430634354329862,0.025405747424215013,,False,1.595068023842158
LOC121914860,0.0,1.0,,False,-0.0
LYRM1,0.3413586248362632,0.32797322517836225,,False,0.48416160943442915
DCUN1D3,-0.11828401799570898,0.5373044193055065,,False,0.2697795873633695
ERI2,-1.732470213148078,0.005304098478291054,,False,2.2753884212206743
LOC121914590,-0.2019329996524366,0.5898894971544923,,False,0.22922933627441008
THUMPD1,-0.3410799134106526,0.4058486636151212,,False,0.39163587974623904
LOC121914497,0.16505924627049628,0.8396826136769002,,False,0.0758848391475739
LOC121914955,-0.6501801601676371,0.6932423022594957,,False,0.15911494411545932
LOC121937570,-0.17054131641030956,0.5332055448576114,,False,0.27310534296308747
ACSM5,0.11088195303019965,0.7256212870876935,,False,0.13928998514157417
PDILT,-0.9649378175121939,0.07674353592465187,,False,1.1149581947495426
UMOD,0.1747328446380223,0.8682703569076337,,False,0.061345025709092775
GPR139,0.0,,,False,
GPRC5B,-0.4514923747851869,0.3436011418255979,,False,0.4639454016285353
IQCK,-0.8731889980088265,0.04992803476219453,,False,1.301655528051272
KNOP1,-0.5109619192773787,0.1076183988824237,,False,0.9681134735578849
VPS35L,0.09909705609538655,0.6921979859230978,,False,0.15976966869944284
WDR90,0.34188084593218804,0.30258694777062467,,False,0.519149809404205
LOC121937543,2.229033734598465,0.0018876103190907806,,False,2.7240876571439143
SEC14L5,-0.5222984659389853,0.09261699037497605,,False,1.0333093356804652
LOC121937544,0.0,,,False,
LOC121937491,0.0,,,False,
LOC121914443,-0.22239242133644765,0.767712986515768,,False,0.1148011128718098
LOC121937518,0.20645087746742607,0.5185440590811514,,False,0.28521433705142185
PPL,0.013508479225417425,0.9639330898762466,,False,0.015953111020448798
UBN1,-0.31175370476971587,0.27882107501143144,,False,0.5546744026857534
GLYR1,0.13497099815948843,0.5213911010656873,,False,0.28283638550188217
ROGDI,2.129571476203605,0.013905195499593256,,False,1.8568229008093358
SMIM22,-0.252766070379967,0.6659335334997573,,False,0.17656911538644263
LOC121914777,-4.572889668420582,0.3523699107845622,,False,0.4530011835123744
SEPTIN12,-1.9568532080823422,0.06563447755620223,,False,1.1828679673472153
LOC121914549,0.854149133536545,0.22038822047645812,,False,0.6568116217929744
CCDC63,-0.5849625007211563,0.38738718620804796,,False,0.41185474874642125
LOC121914483,-0.2851572167319345,0.4220344164597474,,False,0.3746521313390671
MSS51,0.0,,,False,
CFAP70,-3.9999999999999996,0.28778967058421445,,False,0.5409247979212427
RHOT2,0.10153802646206156,0.6680083812106615,,False,0.1752180885862692
RHBDL1,-1.7004397181410924,0.19186028218875975,,False,0.717014921103765
STUB1,-0.17510947139595778,0.46838795630699337,,False,0.3293942805011693
JMJD8,-0.9108162988223185,0.0056875171224029806,,False,2.2450772828791936
KLHL10,1.2708539102930931,0.021672512306738046,,False,1.6640907417622792
WDR24,-0.1438658884292039,0.5765755011342719,,False,0.2391438148583866
LOC121914734,0.0,,,False,
FBXL16,0.0,,,False,
METRN,2.0443941193584534,0.03442727278783319,,False,1.4630973792734383
ANTKMT,-1.4567467453635672,0.006843329166420863,,False,2.164732569791493
CCDC78,0.7535167704300543,0.08820742126781192,,False,1.054494874277788
PERCC1,0.736965594166206,0.17468781426411925,,False,0.7577373891351638
LUC7L,0.16886679982454922,0.522026124279618,,False,0.2823077626173036
NLRC3,0.865698908288409,0.1033888397016204,,False,0.9855263385882073
CLUAP1,0.3480522709295233,0.23190387566084714,,False,0.6346919932160247
LOC121914301,0.04696878831557605,0.9317526061134015,,False,0.03069938385012313
ANKS3,-0.7726452677699571,0.006693535668148567,,False,2.174344418024727
DNAAF8,0.8797057662822882,0.09777445812947747,,False,1.0097745822490605
SBK1,-0.7776075786635519,0.18619340255654698,,False,0.730035711561164
XPO6,-0.48995017362719473,0.01812881287844334,,False,1.7416306336993699
NME4,1.3333596962398282,0.007817214492602208,,False,2.106947971492345
DECR2,0.15813567697717978,0.6137780380930034,,False,0.21198865533994002
RAB11FIP3,0.8256442816867864,0.004104321006323157,,False,2.386758679615817
LOC121914240,2.222392421336448,0.001880947623071333,,False,2.725623297659511
CAPN15,-0.03306683446488812,0.893467042185536,,False,0.04892146292436626
PIGQ,-0.004779778113334743,0.9840096694489959,,False,0.007000633918547611
RAB40C,0.08597322310985156,0.6799214199907821,,False,0.16754127675901886
WFIKKN1,-1.2969817377571315,0.1591514018776775,,False,0.7981895315635045
METTL26,0.9809850911160805,0.023080722381877257,,False,1.636750602728024
TRNAG-CCC_4,0.0,,,False,
MCRIP2,0.38329223497812137,0.4204865394024726,,False,0.3762479022603545
ABCA3,-0.4704191545209895,0.10041197849422297,,False,0.9982144756009965
VRK3,-0.009907611854913512,0.9687224746717235,,False,0.013800624375195763
CCNF,-1.0916304754655686,0.10263599381017426,,False,0.988700308114913
LOC121914467,0.0,,,False,
LOC121914449,0.0,,,False,
LOC121937472,0.9434164716336322,0.27366134258978364,,False,0.5627865467099785
TEDC2,-0.21299372333419786,0.5338637676021702,,False,0.27256955294692903
LOC121914888,-1.5849625007211563,0.148496328776183,,False,0.8282842831276053
LOC121914984,0.0,,,False,
LOC121914600,-0.2410080995037951,0.7886696850314736,,False,0.10310485231024674
NTN3,1.263034405833794,0.12356675300098253,,False,0.9080983652546748
TBC1D24,-0.7825405918668586,0.08324215571246153,,False,1.0796566814409008
ATP6V0C,0.11608517994089596,0.6624576773792272,,False,0.17884186239913685
AMDHD2,0.2873610153130226,0.22568898462195727,,False,0.6464896373539807
LOC121914293,-0.6854226825003682,0.02426317249203116,,False,1.6150524142813438
LOC121914294,0.3785116232537301,0.6289761413436887,,False,0.20136582813072718
LOC121914292,-1.046866605037975,0.005632602791288101,,False,2.2492908739437913
RNPS1,0.2546931288660499,0.27607243008645965,,False,0.5589769619198125
TELO2,-0.715397440801457,0.05654624323896079,,False,1.2475962429893706
IFT140,-0.11726605216974839,0.6535071393452319,,False,0.18474966353668532
LOC121914971,0.19264507794239574,0.6675988787587079,,False,0.17548440139559937
TMEM204,0.18638053494625773,0.5181163984210759,,False,0.2855726620439304
CRAMP1,0.3446869196595461,0.30596839796898784,,False,0.5143234274283385
MAPK8IP3,-0.13311175463277714,0.7662656276132086,,False,0.11562065515937167
NME3,0.7532883225458011,0.1353907360985536,,False,0.8684110505616474
ERCC4,-0.0687586677576526,0.7751815638379678,,False,0.11059656467071906
MRTFB,-0.24205962654807855,0.18166663126309868,,False,0.7407248370792165
LOC121914416,-3.5563933485243853,0.03189878801854603,,False,1.496225817471247
IGFALS,0.609622599169926,0.08919161248186695,,False,1.049675984459224
NUBP2,-0.6509357751751237,0.0164888842414232,,False,1.7828087309041394
SPSB3,0.38706336172029054,0.15402670697739881,,False,0.8124039695057771
MPV17L,-1.2016338611696509,0.19821166084829386,,False,0.7028707994314699
PDXDC1,-0.06177922134707181,0.7390816988960909,,False,0.13130755156647006
NTAN1,-0.4356351677078978,0.08114647792671684,,False,1.0907303255011742
